3 make it unclear whether the temperature parameter is implicitly controlling entropy.,Does the review address Result?,FALSE,TRUE,This discusses methodology and parameter effects rather than results.
Reducing human annotation effort would have significant practical impact.,Does the review address Significance?,TRUE,FALSE,The review directly addresses the practical significance of the work.
"Instead, directly instructing the LLMs with a prompt as simple as “Generate questions verifying the sub-claims of the above claim” does very well in directly generating sub-questions that can be used for verifying the claims.",Does the review address Methodology?,TRUE,FALSE,The review describes a specific methodological approach using prompts.
"For example, which datasets and how was the paraphraser trained to generate candidate sentences for selecting IBH0 and IBH1.",Does the review address Data/Task?,TRUE,FALSE,The review asks about specific dataset and training details.
The additional experiments using the other VLM would be helpful to emphasize the effectiveness of the scene graph-enhanced pseudo-labeling approach.,Does the review address Experiment?,TRUE,FALSE,The review suggests additional experimental validations.
* Conducting an ablation study is a strong aspect of the experimental work as it offers more nuanced insights into what components of the architecture contribute how much  to the overall performance.,Does the review address Result?,TRUE,FALSE,The review discusses how ablation results provide insights into performance.
"The claim is that agents that try to solve a prediction task subject to a communication bottleneck will exchange low entropy messages, even if these messages are not explicitly encouraged to have low entropy.",Does the review address Data/Task?,TRUE,FALSE,The review describes the specific prediction task and its constraints.
I would be interested to see how the ablated versions would perform if the authors tuned the hyper-parameters on 20NG for each of these settings.,Does the review address Result?,FALSE,TRUE,This suggests future experiments rather than discussing current results.
The problem is timely and the solution is novel.,Does the review address Novelty?,TRUE,FALSE,The review directly comments on the novelty of the solution.
I would be interested to see how the ablated versions would perform if the authors tuned the hyper-parameters on 20NG for each of these settings.,Does the review address Methodology?,TRUE,FALSE,The review suggests methodological improvements regarding hyperparameter tuning.
"The authors fine-tune an MLM using patterns, which can be seen as instructions, and synthetic data.",Does the review address Data/Task?,TRUE,FALSE,The review describes the data type (synthetic) and task approach (pattern-based fine-tuning).
I would expect however to compare these results with the other methods on the same set of samples.,Does the review address Comparison?,TRUE,FALSE,The review suggests a specific comparison methodology.
"In effect, the model has learned to use these patterns and is therefore able to use this knowledge for classification.",Does the review address Methodology?,TRUE,FALSE,The review explains how the methodological approach works.
"On the other hand, InstructGPT [1] was much better than GPT-3 and the main reason was that it was trained to follow instructions (prompts).",Does the review address Methodology?,TRUE,FALSE,The review discusses training methodology differences between models.
"This includes determining if results, whether theoretical or empirical, are correct and if they are scientifically rigorous.",Does the review address Result?,TRUE,FALSE,The review discusses the evaluation of results' correctness and rigor.
"In line 268-277, more details would be needed as to how and where the 50K examples were selected from.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,The review requests more detailed explanation about data selection.
The negative and positive paraphrase augmentation seems like a good mix of balanced data augmentation (though we don’t know how much just adding IBH1 and just adding IBH0 independently contribute to improvement).,Does the review address Data/Task?,TRUE,FALSE,The review discusses specific data augmentation approaches.
"If yes, then how would you justify the better performance of your approach since both these approaches also result in accurate questions for verifying the subclaims.",Does the review address Comparison?,TRUE,FALSE,The review asks for justification of comparative performance.
The experiments show that it leads to some performance improvements.,Does the review address Result?,TRUE,FALSE,The review directly states experimental results.
"2) The propose technique seems like a good choice for the PI task and some of the analyses (Figure 2 for boosting interval and ratio, table 5 for why to use GBT for hard examples) highlight interesting takeaways about GBT.",Does the review address Data/Task?,TRUE,FALSE,The review discusses the technique's appropriateness for a specific task.
The discussion seems to suggest that setting higher temperature in GS creates pressure for lower-entropy messages.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,The review interprets the relationship between parameters and outcomes.
* The authors have included ablation tests to demonstrate the robustness of their approach.,Does the review address Ablation?,TRUE,FALSE,The review directly mentions ablation tests and their purpose.
2) The authors presented interesting results from intrinsic evaluation of the attention distributions of such a model pretrained on Wikitext-2 and from evaluating the quality of the representation in linguistic probing and text classification.,Does the review address Methodology?,TRUE,FALSE,The review describes evaluation methodology using specific techniques.
Zero-shot and few-shot learning with GPT-3 using prompting had still a large gap with supervised SotA models.,Does the review address Methodology?,TRUE,FALSE,The review discusses different methodological approaches and their effectiveness.
What is needed is a comparison against what the current state of the art is as reported in the literature (ideally reproduced to conduct significance tests where appropriate).,Does the review address Comparison?,TRUE,FALSE,The review calls for specific types of comparisons.
The negative and positive paraphrase augmentation seems like a good mix of balanced data augmentation (though we don’t know how much just adding IBH1 and just adding IBH0 independently contribute to improvement).,Does the review address Result?,FALSE,TRUE,This discusses methodology rather than results.
The motivation and design choice of the proposed method is simple and intuitive.,Does the review address Presentation?,FALSE,TRUE,This addresses methodology and motivation rather than presentation.
"In addition, the proposed approach could include more labels, e.g., from Wikipedia, which may or may not contain the labels of the downstream tasks, and create a larger dataset.",Does the review address Methodology?,TRUE,FALSE,The review suggests methodological improvements regarding data labeling.
The proposed approach is very similar to the basic idea of InstructGPT.,Does the review address Methodology?,TRUE,FALSE,The review compares methodological approaches between models.
Reducing human annotation effort would have significant practical impact.,Does the review address Data/Task?,FALSE,TRUE,This addresses significance rather than data or task aspects.
Among the biggest issues I consider the following:   * Weak baselines: Given the chosen dataset contains much more information than the textual content I would want to see the results of this work compared to the state of the art reported in the literature that looks at the same dataset.,Does the review address Comparison?,TRUE,FALSE,The review criticizes the lack of comparison with state of the art methods.
"On the other hand, directly generating the decomposed sub-claims has been shown to work really well in prior works.",Does the review address Methodology?,TRUE,FALSE,The review discusses alternative methodological approaches from previous work.
1) The GBT technique shows improvement (as per the result tables 3 and 4) and could be applied generally to other tasks as well.,Does the review address Result?,TRUE,FALSE,The review directly references specific results from tables.
"2) The propose technique seems like a good choice for the PI task and some of the analyses (Figure 2 for boosting interval and ratio, table 5 for why to use GBT for hard examples) highlight interesting takeaways about GBT.",Does the review address Methodology?,TRUE,FALSE,The review evaluates the appropriateness of the methodology for a specific task.
Comprehensive empirical analysis on multiple datasets and CIR tasks demonstrates the effectiveness over baselines.,Does the review address Methodology?,TRUE,FALSE,The review describes the methodological approach to analysis.
* I am not entirely convinced by the choice of the authors to use only 4 labels from the 20NG dataset.,Does the review address Data/Task?,TRUE,FALSE,The review critiques specific data selection choices.
A better ablation study could be giving just positive paraphrases (IBH1) and just negative paraphrases (IBH0) 4) Some of the important technical details are unclear.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,The review suggests more detailed technical explanation is needed.
* The paper is well-written and easy to understand.,Does the review address Presentation?,TRUE,FALSE,The review directly comments on the writing quality and clarity.
"Is the approach well motivated, including being well-placed in the literature?",Does the review address Related Work?,TRUE,FALSE,The review questions how the work relates to existing literature.
"2) The propose technique seems like a good choice for the PI task and some of the analyses (Figure 2 for boosting interval and ratio, table 5 for why to use GBT for hard examples) highlight interesting takeaways about GBT.",Does the review address Analysis?,TRUE,FALSE,The review discusses specific analyses and their insights.
"* I believe the authors should have included one more baseline, i.e., the model trained on the 20NG dataset.",Does the review address Data/Task?,TRUE,FALSE,The review suggests including additional dataset configurations.
"Furthermore, the paper is well written and provides a good background for the problem statement.",Does the review address Presentation?,TRUE,FALSE,The review comments on writing quality and background presentation.
The method consistently approximates full human evaluation with minimal labor.,Does the review address Methodology?,TRUE,FALSE,The review describes the core methodological approach.
The entropy of the messages was only analyzed for the runs where agents have successfully learned to communicate in order to solve the task.,Does the review address Analysis?,TRUE,FALSE,The review describes the scope and conditions of the analysis.
The method consistently approximates full human evaluation with minimal labor.,Does the review address Evaluation?,TRUE,FALSE,The review describes the evaluation approach and its efficiency.
The entropy of the messages was only analyzed for the runs where agents have successfully learned to communicate in order to solve the task.,Does the review address Data/Task?,TRUE,FALSE,The review describes specific conditions of the task analysis.
* The results with InstructGPT (text-davinci-003) cannot be compared with the other results.,Does the review address Result?,TRUE,FALSE,The review discusses limitations in result comparability.
"The paper is well motivated, though I am not an expert in the area.",Does the review address Intuition/Justification/Motivation/Validation?,TRUE,FALSE,The review comments on the paper's motivation.
"The authors fine-tune an MLM using patterns, which can be seen as instructions, and synthetic data.",Does the review address Methodology?,TRUE,FALSE,The review describes specific methodological details.
After reading the paper a few times I am a bit confused about how the experimental setup supports the claims & conclusions.,Does the review address Presentation?,TRUE,FALSE,The review comments on clarity of presentation regarding experiments and claims.
I think the paper does an interesting analysis and makes an interesting point about the problem being studied.,Does the review address Contribution?,TRUE,FALSE,The review evaluates the paper's analytical contribution to the field.
The approach could inspire more work on human-machine collaboration for efficient system evaluation.,Does the review address Methodology?,TRUE,FALSE,The review discusses potential methodological impact on future work.
1) The GBT technique shows improvement (as per the result tables 3 and 4) and could be applied generally to other tasks as well.,Does the review address Methodology?,TRUE,FALSE,The review discusses the methodology's generalizability and effectiveness.
It would be difficult for readers to understand and evaluate – “we manually observed the generated examples and find the results acceptable.”  6) A very minute point – it may be interesting to compare with openLLM methods like LLaMa (after some instruction tuning for PI  task).,Does the review address Comparison?,TRUE,FALSE,The review suggests specific comparative analyses with other methods.
"If yes, then how would you justify the better performance of your approach since both these approaches also result in accurate questions for verifying the subclaims.",Does the review address Result?,TRUE,FALSE,The review questions the interpretation of performance results.
"- Although SGEPG is model-agnostic, this paper conduct experiments using a specific model, VLTVG, to validate the proposed method.",Does the review address Experiment?,TRUE,FALSE,The review discusses specific experimental choices.
"Make it clear that these points are here to help, and not necessarily part of your decision assessment.",Does the review address Presentation?,TRUE,FALSE,The review suggests improvements to how information is presented.
The additional experiments using the other VLM would be helpful to emphasize the effectiveness of the scene graph-enhanced pseudo-labeling approach.,Does the review address Presentation?,FALSE,TRUE,This addresses experimental methodology rather than presentation.
One limitation is the need for a differentiable evaluation metric to estimate sample hardness (relevance scores addressed via ChatGPT).,Does the review address Evaluation?,TRUE,FALSE,The review discusses specific limitations in evaluation methodology.
There are many more benchmark datasets for text classification (including fake news detection) that could be included to provide more confidence in the findings.,Does the review address Result?,FALSE,TRUE,This suggests additional datasets rather than discussing current results.
3) The authors compared the robustness of the NVIB-regularized model with that of a regular transformer and found the former more robust to noisy input.,Does the review address Methodology?,TRUE,FALSE,The review describes the methodological approach to comparing models.
"On the other hand, directly generating the decomposed sub-claims has been shown to work really well in prior works.",Does the review address Related Work?,TRUE,FALSE,The review references prior work's methodological approaches.
3) The ablation study in table 5 seemed more like good baselines which is good to have as it shows GBT is more effective when applied to only hard examples.,Does the review address Comparison?,TRUE,FALSE,The review compares different experimental conditions.
"For example, which datasets and how was the paraphraser trained to generate candidate sentences for selecting IBH0 and IBH1.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,The review requests more detailed explanation of methodology.
"* Only a single dataset is used to explore the problem (well, it is two different parts but in the end it is one fairly specific dataset).",Does the review address Data/Task?,TRUE,FALSE,The review critiques dataset choices and limitations.
"The proposed approach is intuitive, easy to implement, and effective.",Does the review address Methodology?,TRUE,FALSE,The review evaluates qualities of the methodological approach.
This would even strengthen the claims of GBT if improvements are significant.,Does the review address Result?,TRUE,FALSE,The review discusses potential impact on result interpretation.
"Is the approach well motivated, including being well-placed in the literature?",Does the review address Methodology?,TRUE,FALSE,The review questions methodological motivation and context.
The entropy of the messages was only analyzed for the runs where agents have successfully learned to communicate in order to solve the task.,Does the review address Result?,TRUE,FALSE,The review describes conditions under which results were analyzed.
The randomized version has to learn new embeddings from scratch and the mismatched version has to learn a new meaning for each label.,Does the review address Methodology?,TRUE,FALSE,The review explains methodological details of different versions.
- This paper is well-written and easy to follow.,Does the review address Presentation?,TRUE,FALSE,The review directly comments on writing quality and readability.
1) There are potentially numerous baselines as data augmentation for hard examples has several work.,Does the review address Data/Task?,TRUE,FALSE,The review discusses data augmentation approaches for the task.
"A lot of emphasis in the paper has been on generating explanations; however, only 30 examples have been evaluated which may not provide enough evidence to support the claims of the paper.",Does the review address Result?,TRUE,FALSE,The review critiques the limited sample size for results.
There are many more benchmark datasets for text classification (including fake news detection) that could be included to provide more confidence in the findings.,Does the review address Data/Task?,TRUE,FALSE,The review suggests additional datasets that could be used.
"Also, why not 5 or maybe more search results are used as the knowledge because the first result may not always contain sufficient information to verify the sub-claim.",Does the review address Result?,FALSE,TRUE,This questions methodology rather than discussing results.
* The idea to construct synthetic data using only the labels is interesting.,Does the review address Data/Task?,TRUE,FALSE,The review comments on data generation approach.
I am also somewhat confused by the second set of experiments.,Does the review address Related Work?,FALSE,TRUE,This addresses experiment clarity rather than related work.
"- Although SGEPG is model-agnostic, this paper conduct experiments using a specific model, VLTVG, to validate the proposed method.",Does the review address Intuition/Justification/Motivation/Validation?,TRUE,FALSE,The review discusses justification for model choice.
"* There are no statistical significance tests (and terms such as ""outperform"" should therefore not be used)      [1] Donabauer ""Exploring Fake News Detection with Heterogeneous Social Media Context Graphs"".",Does the review address Result?,TRUE,FALSE,The review critiques the statistical validity of results.
It would be difficult for readers to understand and evaluate – “we manually observed the generated examples and find the results acceptable.”  6) A very minute point – it may be interesting to compare with openLLM methods like LLaMa (after some instruction tuning for PI  task).,Does the review address Evaluation?,TRUE,FALSE,The review critiques evaluation clarity and methodology.
These could possibly be answered with ablation studies.,Does the review address Ablation?,TRUE,FALSE,The review suggests using ablation studies for analysis.
1) The authors propose adaptations of NVIB to self-attention and to use it for learning increasingly abstract representations at higher layers of a transformer encoder.,Does the review address Methodology?,TRUE,FALSE,The review describes specific methodological choices.
1) The specific design choices made in adapting the original NVIB to self-attention could benefit from more justification and discussion.,Does the review address Intuition/Justification/Motivation/Validation?,TRUE,FALSE,The review requests more justification for methodological choices.
* Conducting an ablation study is a strong aspect of the experimental work as it offers more nuanced insights into what components of the architecture contribute how much  to the overall performance.,Does the review address Ablation?,TRUE,FALSE,The review evaluates the quality of ablation studies.
The authors could do more error analysis and discuss scenarios where the approach may not work as well.,Does the review address Methodology?,TRUE,FALSE,The review suggests methodological improvements for analysis.
The authors could do more error analysis and discuss scenarios where the approach may not work as well.,Does the review address Analysis?,TRUE,FALSE,The review suggests expanding the analysis scope.
3) The ablation study in table 5 seemed more like good baselines which is good to have as it shows GBT is more effective when applied to only hard examples.,Does the review address Methodology?,TRUE,FALSE,The review discusses methodological choices in experimental design.
"These type of questions might already exist in the proposed dataset, it would provide more insights to dive deeper into those.",Does the review address Data/Task?,TRUE,FALSE,"The review explicitly refers to a ""proposed dataset"", which relates to the dataset used in the study."
"2.Through a significant number of ablation experiments, this paper extensively researched the model's hyperparameter configurations and training strategies, offering highly instructive guidance for related work.",Does the review address Experiment?,TRUE,FALSE,"The review explicitly mentions ""ablation experiments"" and describes research involving hyperparameter configurations and training strategies."
The key contribution of the paper appears to be the formulation of the Concept-QA model based on query information and answers from GPT + CLIP.,Does the review address Methodology?,TRUE,FALSE,The review discusses the approach (Concept-QA model) and its technical components (GPT + CLIP).
- Ablation study shown in table 5 provides good insights for choices of LoRA params and the benefit of curriculum in staged training.,Does the review address Ablation?,TRUE,FALSE,"The review explicitly mentions ""ablation study"" and discusses its insights about model parameters."
The main concern to me about this paper is its limited novelty and scientific merit.,Does the review address Novelty?,TRUE,FALSE,"The review directly addresses the originality of the work by mentioning ""limited novelty""."
"Having an ablation on the number of GreaseLM layers would also be quite useful to answer if performance improves with more GreaseLM layers, are there diminishing returns or do we need just a few GreaseLM layers, beyond which it is detrimental to the model's performance.",Does the review address Ablation?,TRUE,FALSE,The review explicitly suggests an ablation study on model layers and their impact on performance.
"In experiments, mainly accuracy is shown, but since the major motivation to reduce gradient variance, why not show some comparison of gradient variance of MLM and MLM-FE?",Does the review address Result?,TRUE,FALSE,The review discusses reported results (accuracy) and suggests additional performance metrics (gradient variance).
This looks like an order of magnitude difference in dataset empirical evaluation to me.,Does the review address Comparison?,TRUE,FALSE,The review makes a comparative assessment about the scale of empirical evaluation.
"This is in sharp contrast to computer vision where techniques like rotation, modification of hue, saturation as well as umpteen other techniques exist.",Does the review address Comparison?,TRUE,FALSE,The review explicitly compares techniques between different fields (computer vision vs. presumably NLP).
* The proposed RandomMask is effective but simple.,Does the review address Methodology?,TRUE,FALSE,The review evaluates a specific method (RandomMask) and its characteristics.
